,avg,each,fold,nModels,ntree,tc
380,0.6739871633093725,0.6739871568255611,2,1,500,4
381,0.6718133936490936,0.6718133881639786,2,1,550,4
382,0.6708027819134046,0.6708027755994719,2,1,600,4
383,0.6702066380762062,0.6702066306684934,2,1,650,4
384,0.6697223436664966,0.6697223368061657,2,1,700,4
385,0.6697488409574017,0.6697488323307339,2,1,750,4
386,0.6700900601849926,0.6700900506022976,2,1,800,4
387,0.6705994673491675,0.6705994577930932,2,1,850,4
388,0.671508949039427,0.6715089404816643,2,1,900,4
389,0.6729805004854044,0.6729804918239443,2,1,950,4
390,0.6657062040710414,0.6769731510052162,2,2,500,4
391,0.6633366872480897,0.6746041642131805,2,2,550,4
392,0.6621561922480947,0.6734692163947772,2,2,600,4
393,0.6615901343918345,0.6732799562134653,2,2,650,4
394,0.6610299006032377,0.6731178636509648,2,2,700,4
395,0.6610889613051923,0.6731837086179544,2,2,750,4
396,0.661455489907488,0.6738964526252826,2,2,800,4
397,0.6615835936198338,0.6739738943603962,2,2,850,4
398,0.6621180996815345,0.6745670615286316,2,2,900,4
399,0.6636222800542089,0.6761036419414792,2,2,950,4
400,0.6630161642249239,0.6765301193165489,2,3,500,4
401,0.660754224555084,0.6747875038229314,2,3,550,4
402,0.6593795306197328,0.6732702781455204,2,3,600,4
403,0.6583911959449837,0.6717553464869302,2,3,650,4
404,0.6576429091108823,0.6708129875543183,2,3,700,4
405,0.6576467315182284,0.6707655506905867,2,3,750,4
406,0.6579091514251433,0.6712343651622913,2,3,800,4
407,0.6581511014139251,0.6718052685401562,2,3,850,4
408,0.658887924227247,0.6731364153630544,2,3,900,4
409,0.6602562425263346,0.6747861315388745,2,3,950,4
410,0.6610255601257464,0.6736352455210627,2,4,500,4
411,0.6589418721479181,0.6723964121833643,2,4,550,4
412,0.6574593933348468,0.6708767822093865,2,4,600,4
413,0.6564575950637594,0.6704655681733724,2,4,650,4
414,0.6557543814638711,0.6700120375400929,2,4,700,4
415,0.6558056253023523,0.670371134074882,2,4,750,4
416,0.6560269917000081,0.6709700244326984,2,4,800,4
417,0.6562419083184362,0.6711920602756768,2,4,850,4
418,0.6569953346070586,0.6720949563175523,2,4,900,4
419,0.6582282277585649,0.6732479922364684,2,4,950,4
420,0.6606243656345249,0.6778837132122132,2,5,500,4
421,0.6584943923000555,0.675709691910132,2,5,550,4
422,0.6570489774064183,0.6745592151310531,2,5,600,4
423,0.6560209428758351,0.6736380042773485,2,5,650,4
424,0.6552410752744651,0.6729271940884859,2,5,700,4
425,0.6551361896676287,0.6726053480307396,2,5,750,4
426,0.6553079291432025,0.6728207241405436,2,5,800,4
427,0.6554316979495668,0.6729443750271878,2,5,850,4
428,0.6562639116689751,0.6741679125359549,2,5,900,4
429,0.6574063949789898,0.6752742219569894,2,5,950,4
430,0.65997835618627,0.6761896914587892,2,6,500,4
431,0.657800416284746,0.6740750306180173,2,6,550,4
432,0.6561462154433384,0.6716636485786327,2,6,600,4
433,0.6551666862905487,0.6713210561592774,2,6,650,4
434,0.6543740683546281,0.6705534808533568,2,6,700,4
435,0.6542500530864037,0.6705393219813587,2,6,750,4
436,0.6543245727346412,0.6701495221356462,2,6,800,4
437,0.6544853740229903,0.6707538709520217,2,6,850,4
438,0.6553056483639427,0.6720002362362314,2,6,900,4
439,0.6565053671316456,0.6734870499370486,2,6,950,4
440,0.6596510346613561,0.6780374294828996,2,7,500,4
441,0.6574997392840294,0.6762615456008632,2,7,550,4
442,0.6558949122388389,0.6754271804368839,2,7,600,4
443,0.6549063219081364,0.6746368577701018,2,7,650,4
444,0.6541209885274816,0.6742323001489774,2,7,700,4
445,0.6539527553209198,0.6739207060024592,2,7,750,4
446,0.6541217535685693,0.6748576346023748,2,7,800,4
447,0.6543233990487103,0.6754876390990776,2,7,850,4
448,0.6550611706024676,0.6760155845318947,2,7,900,4
449,0.6562081132468065,0.6771748884875702,2,7,950,4
450,0.6590783009777669,0.6746708171497968,2,8,500,4
451,0.6569230599186194,0.6729679125433696,2,8,550,4
452,0.6552736600762533,0.6711030412041968,2,8,600,4
453,0.654317814092175,0.670462134842073,2,8,650,4
454,0.6535761546918764,0.6707163350268329,2,8,700,4
455,0.6534479086709786,0.6706745957754225,2,8,750,4
456,0.6535454402441578,0.6706175725047387,2,8,800,4
457,0.6537815164426302,0.6715226289219468,2,8,850,4
458,0.6544228059985149,0.6718168422549824,2,8,900,4
459,0.6555943799477322,0.67339853296683,2,8,950,4
460,0.6588622549819102,0.6760582120553162,2,9,500,4
461,0.6566829587959068,0.6739446525079993,2,9,550,4
462,0.6551036980660677,0.673444997780438,2,9,600,4
463,0.6540510508639772,0.6718838440047891,2,9,650,4
464,0.6533337917880787,0.6715290470649331,2,9,700,4
465,0.653205708938648,0.6717479606244184,2,9,750,4
466,0.6533447855865724,0.6726024059216125,2,9,800,4
467,0.6536571765260164,0.6735186833369122,2,9,850,4
468,0.6543677535801657,0.675282526055652,2,9,900,4
469,0.6555194004283471,0.6763570020771267,2,9,950,4
470,0.6588035106995499,0.6786329546481089,2,10,500,4
471,0.656604576142108,0.6766603282218296,2,10,550,4
472,0.6550354470285771,0.6753678436075594,2,10,600,4
473,0.653910612739309,0.6739402739507725,2,10,650,4
474,0.6531823743922894,0.6732946268983695,2,10,700,4
475,0.6530201878038846,0.6728339888429146,2,10,750,4
476,0.653152596006236,0.6731721447285474,2,10,800,4
477,0.653448434302785,0.6736324319065216,2,10,850,4
478,0.6541500169492678,0.6744096008375826,2,10,900,4
479,0.6553188518499062,0.6758939702656284,2,10,950,4
480,0.6849553416997213,0.6849553349986095,2,1,300,5
481,0.679882773207537,0.6798827668416894,2,1,350,5
482,0.6764689263452693,0.676468919292441,2,1,400,5
483,0.6741503688098056,0.6741503621286725,2,1,450,5
484,0.6721812382116018,0.6721812313171356,2,1,500,5
485,0.6716003749420973,0.6716003667837093,2,1,550,5
486,0.6723441972861305,0.6723441898710638,2,1,600,5
487,0.6729753194529285,0.6729753110956949,2,1,650,5
488,0.6744256668255114,0.6744256584464918,2,1,700,5
489,0.6747068276899212,0.686425583949886,2,2,300,5
490,0.6698125017531695,0.6820979988569104,2,2,350,5
491,0.6662641656022208,0.6789388408582944,2,2,400,5
492,0.6635838353764427,0.6760768031948897,2,2,450,5
493,0.6619387139606646,0.6754192149315357,2,2,500,5
494,0.6611695484976322,0.6747717439525512,2,2,550,5
495,0.661555809791692,0.675148379292864,2,2,600,5
496,0.6623240339436179,0.6763775389876653,2,2,650,5
497,0.6636410981785927,0.677692748689837,2,2,700,5
498,0.6703442363028831,0.6837436284602568,2,3,300,5
499,0.6652585234509535,0.6783772145041417,2,3,350,5
500,0.6618702310584148,0.6757075222595754,2,3,400,5
501,0.6593135206185203,0.6736104363298027,2,3,450,5
502,0.6575750533400601,0.6722458653133638,2,3,500,5
503,0.6568944863995622,0.671798698720638,2,3,550,5
504,0.6572274982478506,0.6722674404811676,2,3,600,5
505,0.6577744092522001,0.6727731532807937,2,3,650,5
506,0.6589665432779303,0.673819150686891,2,3,700,5
507,0.6679234835410489,0.681485879004305,2,4,300,5
508,0.6627532359144171,0.6763761631953581,2,4,350,5
509,0.6592061019841406,0.672964964287535,2,4,400,5
510,0.6566979730480572,0.6710642240721094,2,4,450,5
511,0.6548392511146193,0.6692915993018288,2,4,500,5
512,0.6543304159728424,0.6693386038521176,2,4,550,5
513,0.6547119459749516,0.6699429033183479,2,4,600,5
514,0.6553419779274419,0.6711382205344579,2,4,650,5
515,0.6565035672396674,0.6725913660247509,2,4,700,5
516,0.667601854456702,0.6872672774444546,2,5,300,5
517,0.6623934906960622,0.6820096036177454,2,5,350,5
518,0.6586745934035441,0.6779128922002473,2,5,400,5
519,0.6560820306861497,0.6754034665267281,2,5,450,5
520,0.6543385806121126,0.6744043990347675,2,5,500,5
521,0.6537218401546135,0.6738184913148271,2,5,550,5
522,0.654104759615427,0.6744324230247666,2,5,600,5
523,0.6548126979629272,0.6757707593768084,2,5,650,5
524,0.6559161249377655,0.6769915165353366,2,5,700,5
525,0.6671741590609056,0.686754919563158,2,6,300,5
526,0.6619610840768951,0.6817789487499655,2,6,350,5
527,0.6582171851020661,0.6786294809071804,2,6,400,5
528,0.6557463881043252,0.6770287231305564,2,6,450,5
529,0.6539718674984574,0.6757340116910411,2,6,500,5
530,0.6532766212472046,0.6748921818916641,2,6,550,5
531,0.6535327519644998,0.674855777441913,2,6,600,5
532,0.654231934965583,0.6756339361366381,2,6,650,5
533,0.6553099907688399,0.6768218804073973,2,6,700,5
534,0.6669361963443232,0.6883700884211388,2,7,300,5
535,0.661642384405888,0.6831187734742482,2,7,350,5
536,0.6578120337305701,0.6791124530487607,2,7,400,5
537,0.6553660162958822,0.6773553284915819,2,7,450,5
538,0.6536019732076129,0.6760370353944386,2,7,500,5
539,0.6529690780276848,0.6761993768687692,2,7,550,5
540,0.6531761482571415,0.6763876697853016,2,7,600,5
541,0.6538426036941016,0.6771852743069828,2,7,650,5
542,0.654914878419874,0.6783904724759852,2,7,700,5
543,0.6664635435041328,0.6842384692619966,2,8,300,5
544,0.6610647483798947,0.6786653947980142,2,8,350,5
545,0.6572311149812837,0.6751308342259712,2,8,400,5
546,0.6547866895495618,0.6729588739685273,2,8,450,5
547,0.6530582400019787,0.6719754020072143,2,8,500,5
548,0.6524432081190329,0.6719292699395586,2,8,550,5
549,0.6525647775181069,0.671992346309097,2,8,600,5
550,0.6531008463437535,0.672222989487112,2,8,650,5
551,0.6542388409139265,0.6739631200550306,2,8,700,5
552,0.6663528261239906,0.6866948253170577,2,9,300,5
553,0.6609614682190896,0.6822523589506942,2,9,350,5
554,0.6571673302453831,0.6789109060728012,2,9,400,5
555,0.6546433902991275,0.6763065328697331,2,9,450,5
556,0.6528807847787007,0.6745378349262822,2,9,500,5
557,0.6522720716875979,0.67393576146826,2,9,550,5
558,0.6524016528861643,0.6746156528285313,2,9,600,5
559,0.6529388364539418,0.6753217157893252,2,9,650,5
560,0.6540728091315795,0.6767834112329932,2,9,700,5
561,0.6661457399263814,0.6872851628305479,2,10,300,5
562,0.6607566460039259,0.6823138735721473,2,10,350,5
563,0.6569701950334593,0.6791041757599304,2,10,400,5
564,0.6544175089749478,0.6766106229398835,2,10,450,5
565,0.6526911457133465,0.6753557176425864,2,10,500,5
566,0.6520632803400761,0.67506247608251,2,10,550,5
567,0.6521624103606728,0.6751270556001246,2,10,600,5
568,0.6526383243897196,0.6757000771191038,2,10,650,5
569,0.6537428997013072,0.6769774734946724,2,10,700,5
570,0.6661809229207711,0.6661809170422411,3,1,500,4
571,0.6643872775934087,0.6643872700158676,3,1,550,4
572,0.6631979695253715,0.6631979615902682,3,1,600,4
573,0.6626622304024474,0.6626622217899947,3,1,650,4
574,0.6620186087582,0.6620186018264842,3,1,700,4
575,0.6631617278096161,0.6631617203911006,3,1,750,4
576,0.6631772422635354,0.6631772346871423,3,1,800,4
577,0.6646019795533938,0.6646019715070812,3,1,850,4
578,0.6657499971466638,0.665749987325423,3,1,900,4
579,0.6671086891683581,0.6671086805519147,3,1,950,4
580,0.657785927474281,0.667655724228355,3,2,500,4
581,0.6558886870420633,0.6657190797863175,3,2,550,4
582,0.654499079003415,0.6644660226155511,3,2,600,4
583,0.6537927691943364,0.6639254146633178,3,2,650,4
584,0.6537765136101512,0.664632396249452,3,2,700,4
585,0.6543436154706481,0.6648273719953658,3,2,750,4
586,0.6546505387204747,0.6656650386117109,3,2,800,4
587,0.6558890013018653,0.6669630703702352,3,2,850,4
588,0.6569098801029277,0.6681703947241856,3,2,900,4
589,0.6582315834996242,0.6698409643316884,3,2,950,4
590,0.6546864370508574,0.6673333318188401,3,3,500,4
591,0.6526453716741051,0.6653947102235089,3,3,550,4
592,0.6512189595683228,0.6643718875087165,3,3,600,4
593,0.6504082593602513,0.6637136956935542,3,3,650,4
594,0.650561494805202,0.6645716150988242,3,3,700,4
595,0.6509726920783901,0.6648222587603053,3,3,750,4
596,0.6513760413874915,0.6656666437239315,3,3,800,4
597,0.6521564624000125,0.6661117213253968,3,3,850,4
598,0.6530836361638168,0.6671832744822169,3,3,900,4
599,0.654350420451501,0.6685378767489605,3,3,950,4
600,0.6530917605362048,0.6665380871121986,3,4,500,4
601,0.6512250020822249,0.6650813998626968,3,4,550,4
602,0.6497199598633581,0.6637046405064784,3,4,600,4
603,0.6488972577414873,0.663211643205422,3,4,650,4
604,0.6490660013879009,0.6637675209974961,3,4,700,4
605,0.649395367569614,0.6640890350669598,3,4,750,4
606,0.6498961808440384,0.6649901577052081,3,4,800,4
607,0.6505406228414242,0.6657755665838939,3,4,850,4
608,0.6513481871480349,0.6663873995217954,3,4,900,4
609,0.6525126476425535,0.6676595570710621,3,4,950,4
610,0.6515758392628935,0.6638787602439242,3,5,500,4
611,0.64969911408923,0.662551909767368,3,5,550,4
612,0.6482433164699714,0.6615258165747556,3,5,600,4
613,0.6474875784043069,0.6614339649375084,3,5,650,4
614,0.6475830893391056,0.6614006732755924,3,5,700,4
615,0.647833991381425,0.6614884573988435,3,5,750,4
616,0.6484114626972616,0.6626351068714218,3,5,800,4
617,0.6491793580843275,0.664146020194281,3,5,850,4
618,0.6500326532302559,0.6654073005873403,3,5,900,4
619,0.6511326397243691,0.6666410395450566,3,5,950,4
620,0.6509557480386443,0.6672905722646196,3,6,500,4
621,0.6490849227484344,0.6656046276866512,3,6,550,4
622,0.6476871879367784,0.6650143823200153,3,6,600,4
623,0.6469368156389942,0.6646284102742682,3,6,650,4
624,0.6469044956262204,0.6641433787657347,3,6,700,4
625,0.6471269024605151,0.6644859558105471,3,6,750,4
626,0.6476789298070154,0.6653532841552008,3,6,800,4
627,0.6483935263598228,0.6661466881841592,3,6,850,4
628,0.6492536630361232,0.6673506612030033,3,6,900,4
629,0.6503605410457662,0.6686704088277802,3,6,950,4
630,0.6506524173243761,0.6679463859821106,3,7,500,4
631,0.6487169703764547,0.6658115543669143,3,7,550,4
632,0.6473178421319389,0.6647669675831455,3,7,600,4
633,0.6464761065456714,0.6637156715644132,3,7,650,4
634,0.6463876779627278,0.6636238943979839,3,7,700,4
635,0.646692745164434,0.664469675877971,3,7,750,4
636,0.6472985660499632,0.6658926126226077,3,7,800,4
637,0.6480865995492395,0.6677315709010865,3,7,850,4
638,0.6489488142078645,0.6687542188002998,3,7,900,4
639,0.6500342893462604,0.6700549094874909,3,7,950,4
640,0.6501845719735454,0.6642952837486193,3,8,500,4
641,0.6482301365090518,0.6627724544118512,3,8,550,4
642,0.6467994418303347,0.661274288089978,3,8,600,4
643,0.6459692095653913,0.6608185794986106,3,8,650,4
644,0.6459409686186258,0.6615452484262137,3,8,700,4
645,0.6462253843415688,0.6619758804138978,3,8,750,4
646,0.646783919200368,0.6625314739683507,3,8,800,4
647,0.6475835069720097,0.6637412362875789,3,8,850,4
648,0.6483743426094742,0.6645577008889414,3,8,900,4
649,0.649519781190444,0.6663767218502106,3,8,950,4
650,0.6498777936448193,0.6666879807953189,3,9,500,4
651,0.6479082544753294,0.6643113767999965,3,9,550,4
652,0.6464639844186187,0.6631319915595142,3,9,600,4
653,0.6455896627729677,0.6621415083586777,3,9,650,4
654,0.6455616153692617,0.6623386052485941,3,9,700,4
655,0.6458397297462161,0.6630990043858893,3,9,750,4
656,0.646417383934969,0.6641173564842779,3,9,800,4
657,0.6471839153562208,0.664819538988568,3,9,850,4
658,0.6480142915179915,0.6662536183608768,3,9,900,4
659,0.6492114808905086,0.6680834016919669,3,9,950,4
660,0.64957450439419,0.6652220357778047,3,10,500,4
661,0.6476107806785996,0.6636864483579976,3,10,550,4
662,0.6462148173239011,0.6627874080972816,3,10,600,4
663,0.6453224124361157,0.661888056435154,3,10,650,4
664,0.6452512890648312,0.6617888665947713,3,10,700,4
665,0.6455345007860748,0.6623074559856281,3,10,750,4
666,0.646030421555364,0.6624766491792563,3,10,800,4
667,0.6467730249202268,0.6634382541779931,3,10,850,4
668,0.6477131488113065,0.665593308514788,3,10,900,4
669,0.6489559952915671,0.6673663313428144,3,10,950,4
670,0.6743431939991223,0.6743431866985735,3,1,300,5
671,0.6694888956414753,0.669488890157083,3,1,350,5
672,0.6661475459635207,0.6661475386430116,3,1,400,5
673,0.6643348674807952,0.6643348597790517,3,1,450,5
674,0.663697229893117,0.6636972236997832,3,1,500,5
675,0.6635418671106453,0.6635418604266206,3,1,550,5
676,0.6643298233455992,0.6643298161907562,3,1,600,5
677,0.66618610904313,0.6661861011991818,3,1,650,5
678,0.6670981672617056,0.6670981582115907,3,1,700,5
679,0.6631850296338906,0.672114827612832,3,2,300,5
680,0.6579985831618268,0.6671185514286335,3,2,350,5
681,0.6548855394349865,0.6645341031172373,3,2,400,5
682,0.6530500015424063,0.6627683836395603,3,2,450,5
683,0.6520760578087003,0.6615426419891309,3,2,500,5
684,0.6522089858636247,0.6625018462231398,3,2,550,5
685,0.6525874780058843,0.6628792305854797,3,2,600,5
686,0.6540319596503146,0.6643195940736285,3,2,650,5
687,0.6552453539155917,0.6662012922461809,3,2,700,5
688,0.6597375593364626,0.6740245428420724,3,3,300,5
689,0.6546578066495129,0.669159217906884,3,3,350,5
690,0.6514379269425551,0.6662250709066907,3,3,400,5
691,0.649389890347633,0.664324477415865,3,3,450,5
692,0.6484180377855197,0.6637239593559,3,3,500,5
693,0.6484308581891008,0.6636110363757987,3,3,550,5
694,0.6487321966225085,0.6642293490362272,3,3,600,5
695,0.6501260930174984,0.6659025232650538,3,3,650,5
696,0.6514405867629954,0.6677420805173332,3,3,700,5
697,0.6583049317238328,0.6744615735871089,3,4,300,5
698,0.6533204045519758,0.6700439032241555,3,4,350,5
699,0.650097685915538,0.6671750816323815,3,4,400,5
700,0.6483016630211477,0.6665863513403157,3,4,450,5
701,0.6471958890033728,0.6654385859005174,3,4,500,5
702,0.6471116119127531,0.6651887330443799,3,4,550,5
703,0.6474696577394343,0.6659772470751149,3,4,600,5
704,0.6488597833411487,0.6677592419954719,3,4,650,5
705,0.6502697113105577,0.6697951786708182,3,4,700,5
706,0.6572682060246783,0.6739930479637576,3,5,300,5
707,0.6524227084243803,0.6698977494482978,3,5,350,5
708,0.6490599067993226,0.6664486866532598,3,5,400,5
709,0.6471793402178302,0.6645528952951635,3,5,450,5
710,0.6460416992452931,0.6635472244309993,3,5,500,5
711,0.6460078720690499,0.6641224914426617,3,5,550,5
712,0.6463686548805125,0.6646232404588482,3,5,600,5
713,0.6476039927132267,0.6657029998995644,3,5,650,5
714,0.6489598724621101,0.667208852693625,3,5,700,5
715,0.6565246967026286,0.6731827013793013,3,6,300,5
716,0.651609437347251,0.6683280595160136,3,6,350,5
717,0.6482315826642787,0.6651492628578121,3,6,400,5
718,0.6464249280537265,0.6639899128178133,3,6,450,5
719,0.6453268066878944,0.6635187785666149,3,6,500,5
720,0.6452634290779892,0.6636028865049007,3,6,550,5
721,0.6456876646938075,0.66439990063778,3,6,600,5
722,0.6469914880898365,0.6663867910112846,3,6,650,5
723,0.6483154014959803,0.6683047081019259,3,6,700,5
724,0.6560392978290276,0.6741212262677831,3,7,300,5
725,0.6510749546762971,0.6691192621194613,3,7,350,5
726,0.6477593712982924,0.6664446477790472,3,7,400,5
727,0.6459800249203455,0.6651390014388563,3,7,450,5
728,0.6448815536956845,0.6643979898878634,3,7,500,5
729,0.6447556481748952,0.6645134296085601,3,7,550,5
730,0.6452073883363542,0.6651532605990389,3,7,600,5
731,0.6464164954156896,0.6665300895219385,3,7,650,5
732,0.6477281872370538,0.6681517791784904,3,7,700,5
733,0.6556281768003469,0.6740714191251501,3,8,300,5
734,0.6506481443800077,0.6697453120276644,3,8,350,5
735,0.6473124615099212,0.6666346624697556,3,8,400,5
736,0.6455717712094946,0.6652157215464081,3,8,450,5
737,0.6444894461267691,0.6648636677118751,3,8,500,5
738,0.644271607849796,0.6643455358178135,3,8,550,5
739,0.6447081355067086,0.6650038798330753,3,8,600,5
740,0.6459086559249418,0.6665280738521782,3,8,650,5
741,0.6472969031168399,0.6685150140884122,3,8,700,5
742,0.6554899667743325,0.6762456452871507,3,9,300,5
743,0.6505527326311178,0.6718283566783043,3,9,350,5
744,0.6472265542211567,0.6688110086911012,3,9,400,5
745,0.645436127454184,0.6667437438706931,3,9,450,5
746,0.6443762729748465,0.6664297075889728,3,9,500,5
747,0.6441973872333139,0.6668298888989748,3,9,550,5
748,0.6446538294284528,0.6678961888559116,3,9,600,5
749,0.6457215306469009,0.6685182283147888,3,9,650,5
750,0.6471670371546923,0.6706893513117271,3,9,700,5
751,0.6550441798861804,0.673096969821674,3,10,300,5
752,0.6501238688331906,0.6686848298051892,3,10,350,5
753,0.6467912505793286,0.6656737441035947,3,10,400,5
754,0.6450186815750473,0.664354537306664,3,10,450,5
755,0.6439826459903507,0.6640697331302393,3,10,500,5
756,0.6437590744139764,0.6640039688836344,3,10,550,5
757,0.6441702525904419,0.6643037128586903,3,10,600,5
758,0.6451799795974115,0.6653491606379095,3,10,650,5
759,0.6465622678405358,0.6665072061059102,3,10,700,5
